X,Y,objectid,uri,name,feature_date,feature_source,attribute_date,attribute_source,source_ufi,source_jurisdiction,custodian_agency,custodian_licensing,loading_date,building_id,operationalstatus,height,significance,address,suburb,site_class,local_construction_type,local_year_built,state,source_supply_date,featuresubtype
145.939017053,-37.028129685,2288,,MAINDAMPLE,2019/10/15 00:00:00+00,,,,56884556,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
141.796415885,-36.362505526,2289,,KIATA,2019/10/15 00:00:00+00,,,,56884513,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.419492513,-36.802251388,2290,,LONGWOOD,2019/10/15 00:00:00+00,,,,56884557,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
143.015387212,-38.213992324,2291,,BOORCAN,2019/10/15 00:00:00+00,,,,56884558,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
143.173111509,-37.875389943,2292,,VITE VITE,2019/10/15 00:00:00+00,,,,56884559,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
141.852471203,-37.126301597,2293,,KANAGULK,2019/10/15 00:00:00+00,,,,56884560,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
141.841453316,-37.667014019,2294,,WANNON,2019/10/15 00:00:00+00,,,,56884561,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.997074045,-37.826390612,2295,,EAST RICHMOND,2019/10/15 00:00:00+00,,,,56884592,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
141.630555408,-38.13480111,2296,,HEYWOOD,2019/10/15 00:00:00+00,,,,56884593,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
143.849986098,-38.084317759,2297,,WINGEEL,2019/10/15 00:00:00+00,,,,56884894,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
143.230545281,-37.941214745,2298,,DERRINALLUM,2019/10/15 00:00:00+00,,,,56884895,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.811272349,-37.759975663,2299,,GINIFER,2019/10/15 00:00:00+00,,,,56885772,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
143.363473475,-37.689946142,2300,,SKIPTON,2019/10/15 00:00:00+00,,,,56884745,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
141.83521755,-37.239559029,2301,,BALMORAL,2019/10/15 00:00:00+00,,,,56884746,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
142.986912221,-38.402997429,2302,,GLENFYNE,2021/04/09 00:00:00+00,,,,56884747,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
141.54874402,-37.722813929,2303,,MERINO,2021/04/09 00:00:00+00,,,,56884562,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
141.077095928,-37.820860296,2304,,PURALKA,2021/04/09 00:00:00+00,,,,56884563,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
141.783244144,-37.621620644,2305,,PARKWOOD,2019/10/15 00:00:00+00,,,,56884748,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
140.976378195,-37.81777345,2306,,RENNICK,2021/04/09 00:00:00+00,,,,56884564,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
143.888728253,-37.411179466,2307,,CRESWICK NORTH,2018/10/05 00:00:00+00,,,,55237465,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
143.487528799,-37.666224544,2308,,PITTONG,2019/10/15 00:00:00+00,,,,56884749,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
142.299497731,-37.868649827,2309,,PENSHURST,2019/10/15 00:00:00+00,,,,56884565,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
143.017823693,-37.763673409,2310,,NERRIN NERRIN,2019/10/15 00:00:00+00,,,,56884750,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.450610538,-37.258261729,2311,,KYNETON,2019/10/15 00:00:00+00,,,,56884751,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
141.599215298,-38.337885074,2312,,PORTLAND,2019/10/15 00:00:00+00,,,,56884752,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
141.378963706,-37.972849397,2313,,GREENWALD,2021/04/09 00:00:00+00,,,,56884566,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
142.946093564,-35.187250981,2314,,CHINKAPOOK,2019/10/15 00:00:00+00,,,,56884753,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.253154341,-37.004050554,2315,,HARCOURT,2018/10/05 00:00:00+00,,,,55237473,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
143.861437392,-35.686875894,2316,,FAIRLEY,2019/10/15 00:00:00+00,,,,56884754,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
142.831172776,-34.85601608,2317,,ANNUELLO,2019/10/15 00:00:00+00,,,,56884755,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
143.065401319,-38.325542681,2318,,COBDEN,2021/04/09 00:00:00+00,,,,56884567,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.427246565,-37.213537097,2319,,YEA,2019/10/15 00:00:00+00,,,,56884568,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.629416306,-36.697243989,2320,,BALMATTUM,2019/10/15 00:00:00+00,,,,56884756,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.866230619,-37.115443437,2321,,PYALONG,2019/10/15 00:00:00+00,,,,56884569,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.566732698,-38.440107716,2322,,ALMURTA,2021/04/08 00:00:00+00,,,,56884570,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
141.935090871,-37.405448245,2323,,GATUM,2019/10/15 00:00:00+00,,,,56884571,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
146.679594664,-36.102788752,2324,,BARNAWARTHA,2019/10/15 00:00:00+00,,,,56884757,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.557120345,-38.179948292,2325,,DRYSDALE,2018/02/12 00:00:00+00,,,,53956958,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
141.92609347,-37.702331273,2326,,BOCHARA,2019/10/15 00:00:00+00,,,,56884572,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
147.054431762,-38.103238535,2327,,SALE,2019/10/15 00:00:00+00,,,,56884758,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
141.320386684,-37.942811119,2328,,WINNAP,2021/04/09 00:00:00+00,,,,56884573,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
142.037560047,-37.530111127,2329,,CAVENDISH,2019/10/15 00:00:00+00,,,,56884574,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
142.031756339,-37.588449998,2330,,KYUP,2019/10/15 00:00:00+00,,,,56884575,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
141.899184811,-37.067627085,2331,,JEFFRIES,2019/10/15 00:00:00+00,,,,56884576,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.131604038,-36.736026692,2332,,MARONG,2019/10/15 00:00:00+00,,,,56884760,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.801484647,-37.018947876,2333,,WOODFIELD,2019/10/15 00:00:00+00,,,,56884577,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
142.452173362,-38.361093697,2334,,DENNINGTON,2019/10/15 00:00:00+00,,,,56884578,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.910161661,-38.445783683,2335,,RUBY,2016/09/12 00:00:00+00,,,,51280520,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.76075809,-38.410223389,2336,,BENA,2016/09/12 00:00:00+00,,,,51280522,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
142.987769045,-36.368289992,2337,,DONALD,2019/10/15 00:00:00+00,,,,56884761,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.959076758,-37.841046058,2338,,ALBERT PARK,2017/04/26 00:00:00+00,,,,52896980,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.189611854,-38.35402232,2339,,MORRADOO,2017/04/26 00:00:00+00,,,,52896981,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
142.112069207,-37.704494,2340,,STRATHKELLAR,2019/10/15 00:00:00+00,,,,56884579,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.248266062,-36.718437896,2341,,EAGLEHAWK,2019/10/15 00:00:00+00,,,,56884763,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
143.9221609,-37.053018857,2342,,MOOLORT,2018/04/17 00:00:00+00,,,,54195953,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
143.336981473,-37.968951653,2343,,LISMORE,2019/10/15 00:00:00+00,,,,56884580,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
143.574054848,-38.008046713,2344,,DUVERNEY,2019/10/15 00:00:00+00,,,,56884581,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
143.858150831,-36.735933002,2345,,LLANELLY,2019/10/15 00:00:00+00,,,,56884582,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.099861161,-37.594540944,2346,,GORDON,2019/10/15 00:00:00+00,,,,56884583,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.983577539,-37.293638666,2347,,KILMORE EAST,2018/08/06 00:00:00+00,,,,54851991,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.160536258,-36.84821885,2348,,TABILK,2019/10/15 00:00:00+00,,,,56884584,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
146.980706828,-37.971657497,2349,,MAFFRA,2021/04/08 00:00:00+00,,,,56884539,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.774191971,-37.701114502,2350,,WATER GARDENS,2019/10/15 00:00:00+00,,,,56884540,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
146.083469002,-37.050678859,2351,,MANSFIELD,2019/10/15 00:00:00+00,,,,56884541,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
141.38159321,-35.232797962,2352,,COWANGIE,2019/10/15 00:00:00+00,,,,56884506,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
146.912210905,-38.104799252,2353,,KILMANY,2019/10/15 00:00:00+00,,,,56884585,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.948317115,-38.546917345,2354,,KOONWARRA,2021/04/08 00:00:00+00,,,,56884764,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.017082743,-35.70405962,2355,,YEOBURN SIDING,2019/07/10 00:00:00+00,,,,56557819,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.90388104,-37.815660548,2356,,FOOTSCRAY GOODS,2019/07/10 00:00:00+00,,,,56557820,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.063643209,-37.199934396,2357,,MCDOUGALL SIDING,2019/07/10 00:00:00+00,,,,56557821,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
143.820328042,-37.569352253,2358,,BALLARAT CATTLE SIDING,2019/07/10 00:00:00+00,,,,56557822,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.282990705,-36.765635228,2359,,BENDIGO,2019/10/15 00:00:00+00,,,,56884765,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.08123204,-37.824476536,2360,,CANTERBURY,2019/09/17 00:00:00+00,,,,56778281,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.121433683,-37.819206227,2361,,BOX HILL,2019/09/17 00:00:00+00,,,,56778282,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.38886256,-37.366744774,2362,,FERN HILL,2019/09/17 00:00:00+00,,,,56778283,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
146.08377984,-38.693287749,2363,,FISH CREEK,2021/04/08 00:00:00+00,,,,56884542,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
142.674000811,-35.252490078,2364,,PIER MILLAN,2019/10/15 00:00:00+00,,,,56884507,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
146.20973283,-38.6621578,2365,,FOSTER,2021/04/08 00:00:00+00,,,,56884543,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.01378416,-37.675809716,2366,,LAL LAL,2019/10/15 00:00:00+00,,,,56884544,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.793739793,-37.729263304,2367,,KEILOR PLAINS,2019/10/15 00:00:00+00,,,,56884545,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
143.294452206,-38.295124125,2368,,POMBORNEIT,2019/10/15 00:00:00+00,,,,56884546,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
142.7211529,-38.342458789,2369,,PANMURE,2019/10/15 00:00:00+00,,,,56884547,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
146.988833859,-38.09803169,2370,,FULHAM,2019/10/15 00:00:00+00,,,,56884548,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.935543857,-37.638218698,2371,,ROXBURGH PARK,2019/10/15 00:00:00+00,,,,56884549,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.599882221,-38.252885667,2372,,SUMA PARK,2019/10/15 00:00:00+00,,,,56884550,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
146.886115845,-36.119379727,2373,,WODONGA,2021/04/08 00:00:00+00,,,,56884551,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
142.631802969,-35.031215458,2374,,KULWIN,2019/10/15 00:00:00+00,,,,56884552,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
